URL,REDIRECTS_TO,TYPE,LANG,STATUS,CANONICAL,ROBOTS,INDEXABLE,TITLE,DESCRIPTION,H1,WORDS,INBOUND,ORPHAN,SCHEMA,HREFLANG,GRADE,ISSUES
https://ekgurulearning.github.io/EkGuru/ask/how-long-to-learn-hindi/index.html,https://ekguru.shop/ask/how-long-to-learn-hindi/,ask,en,,https://ekguru.shop/ask/how-long-to-learn-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How long does it take to learn Hindi? | EkGuru,"Around 4–6 months of consistent study for simple conversation, and 1–2 years for comfortable everyday fluency. The Foreign Service Institute's full-time…",How long does it take to learn Hindi?,683,45,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-long-to-read-hindi-script/index.html,https://ekguru.shop/ask/how-long-to-read-hindi-script/,ask,en,,https://ekguru.shop/ask/how-long-to-read-hindi-script/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How long does it take to learn to read Devanagari? | EkGuru,"Most learners read simple words within four to six weeks of regular practice, and read fluently — without sounding out — in about six months.",How long does it take to learn to read Devanagari?,746,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-many-words-do-i-need-in-hindi/index.html,https://ekguru.shop/ask/how-many-words-do-i-need-in-hindi/,ask,en,,https://ekguru.shop/ask/how-many-words-do-i-need-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How many Hindi words do I need to know? | EkGuru,"About 500 words for everyday survival, 1,500 for comfortable conversation, and around 3,000 to follow a film without subtitles. The first 200 do most of the…",How many Hindi words do I need to know?,712,43,no,QAPage Question Organization Answer Organization FAQPage Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-much-does-a-hindi-tutor-cost/index.html,https://ekguru.shop/ask/how-much-does-a-hindi-tutor-cost/,ask,en,,https://ekguru.shop/ask/how-much-does-a-hindi-tutor-cost/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How much does a Hindi tutor cost? | EkGuru,"Online Hindi tutors cost roughly $6 to $6 an hour. Tutors based in India typically charge $6–$6; tutors in the US, UK or Europe charge $6–$6 for the…",How much does a Hindi tutor cost?,718,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-count-1-to-10-in-hindi/index.html,https://ekguru.shop/ask/how-to-count-1-to-10-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-count-1-to-10-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you count from 1 to 10 in Hindi? | EkGuru,"एक ek (1), दो do (2), तीन teen (3), चार chaar (4), पाँच paanch (5), छह chhah (6), सात saat (7), आठ aath (8), नौ nau (9), दस das (10).",How do you count from 1 to 10 in Hindi?,735,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-introduce-yourself-in-hindi/index.html,https://ekguru.shop/ask/how-to-introduce-yourself-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-introduce-yourself-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you introduce yourself in Hindi? | EkGuru,"नमस्ते, मेरा नाम ___ है (namaste, mera naam ___ hai) — hello, my name is ___. Then मैं ___ से हूँ (main ___ se hoon) for where you are from.",How do you introduce yourself in Hindi?,743,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-practice-hindi-without-a-partner/index.html,https://ekguru.shop/ask/how-to-practice-hindi-without-a-partner/,ask,en,,https://ekguru.shop/ask/how-to-practice-hindi-without-a-partner/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How can I practise speaking Hindi if I have nobody… | EkGuru,"Speak aloud anyway — narrate what you are doing, record sixty seconds and listen back. It is worth much less than a real conversation and much more than…",How can I practise speaking Hindi if I have nobody to talk to?,667,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-remember-hindi-genders/index.html,https://ekguru.shop/ask/how-to-remember-hindi-genders/,ask,en,,https://ekguru.shop/ask/how-to-remember-hindi-genders/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do I remember whether a Hindi noun is masculine… | EkGuru,"Learn the gender with the noun, never separately, and use the endings as a rough guide: most nouns ending in आ are masculine and most ending in ई are…",How do I remember whether a Hindi noun is masculine or feminine?,725,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-good-morning-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-good-morning-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-good-morning-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say good morning in Hindi? | EkGuru,"सुप्रभात (suprabhaat) is the literal translation, but almost nobody says it in conversation. In real life people say नमस्ते (namaste) at any hour, or simply…",How do you say good morning in Hindi?,704,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-hello-in-hindi-question/index.html,https://ekguru.shop/ask/how-to-say-hello-in-hindi-question/,ask,en,,https://ekguru.shop/ask/how-to-say-hello-in-hindi-question/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say hello in Hindi? | EkGuru,"नमस्ते (namaste) works at any time of day and is never wrong. Press your palms together at chest height and dip your head slightly. Among friends, क्या हाल…",How do you say hello in Hindi?,676,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-how-are-you-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-how-are-you-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-how-are-you-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say how are you in Hindi? | EkGuru,"आप कैसे हैं? (aap kaise hain?) to a man and आप कैसी हैं? (aap kaisi hain?) to a woman. To a friend, क्या हाल है? (kya haal hai?) — same phrase for everyone.",How do you say how are you in Hindi?,702,45,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-i-dont-understand-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-i-dont-understand-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-i-dont-understand-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say I don't understand in Hindi? | EkGuru,"मुझे समझ नहीं आया (mujhe samajh nahin aaya) — I didn't understand. For &quot;I don't speak Hindi&quot;, say मुझे हिंदी नहीं आती (mujhe hindi nahin aati).",How do you say I don't understand in Hindi?,721,46,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-i-love-you-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-i-love-you-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-i-love-you-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say I love you in Hindi? | EkGuru,"मैं तुमसे प्यार करता हूँ (main tumse pyaar karta hoon) if you are male, मैं तुमसे प्यार करती हूँ (main tumse pyaar karti hoon) if you are female. The verb…",How do you say I love you in Hindi?,769,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-please-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-please-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-please-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say please in Hindi? | EkGuru,"कृपया (kripya) is the textbook word, but Hindi mostly conveys &quot;please&quot; through the polite verb form instead. बैठिए (baithiye) already means &quot;please sit&quot;…",How do you say please in Hindi?,721,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-sorry-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-sorry-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-sorry-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say sorry in Hindi? | EkGuru,"माफ़ कीजिए (maaf kijiye) for a real apology, सॉरी (sorry) in English for small everyday things. Most Indians say the English word for bumping into someone…",How do you say sorry in Hindi?,687,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-sorry-in-hindi-properly/index.html,https://ekguru.shop/ask/how-to-say-sorry-in-hindi-properly/,ask,en,,https://ekguru.shop/ask/how-to-say-sorry-in-hindi-properly/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you apologise in Hindi? | EkGuru,"माफ़ कीजिए (maaf keejiye) for a real apology, सॉरी — the English word — for a small everyday one. Hindi speakers use the English 'sorry' constantly and…",How do you apologise in Hindi?,726,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-thank-you-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-thank-you-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-thank-you-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say thank you in Hindi? | EkGuru,The two everyday words are शुक्रिया (shukriya) and धन्यवाद (dhanyavaad). In ordinary conversation most people say shukriya; dhanyavaad is more formal and…,How do you say thank you in Hindi?,718,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-what-is-your-name-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-what-is-your-name-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-what-is-your-name-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say what is your name in Hindi? | EkGuru,"आपका नाम क्या है? (aapka naam kya hai?) politely, or तुम्हारा नाम क्या है? (tumhara naam kya hai?) to a friend or a child.",How do you say what is your name in Hindi?,651,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-say-yes-and-no-in-hindi/index.html,https://ekguru.shop/ask/how-to-say-yes-and-no-in-hindi/,ask,en,,https://ekguru.shop/ask/how-to-say-yes-and-no-in-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do you say yes and no in Hindi? | EkGuru,"हाँ (haan) is yes and नहीं (nahin) is no. Politely, जी हाँ (ji haan) and जी नहीं (ji nahin) — adding ji is the easiest politeness upgrade in the language.",How do you say yes and no in Hindi?,712,44,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/ask/how-to-write-name-hindi-question/index.html,https://ekguru.shop/ask/how-to-write-name-hindi-question/,ask,en,,https://ekguru.shop/ask/how-to-write-name-hindi-question/,"index, follow, max-snippet:-1, max-image-preview:large",yes,How do I write my name in Hindi? | EkGuru,"You transliterate it — write the same sounds using Devanagari letters — rather than translate it. Every consonant already contains a short 'a', so a…",How do I write my name in Hindi?,703,47,no,QAPage Question Organization Answer Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem,0,A,
