path,category,title,canonical,robots,indexable,publication_state,ad_class,visible_words,h1_count,duplicate_ids,duplicate_external_scripts,images_missing_alt,internal_links,external_links,forms,adsense_loader,adsense_slots,consent_script,analytics_script,issues
bengali/indian-languages/index.html,other,Bengali among Indian languages | EkGuru,https://ekguru.shop/bengali/indian-languages/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,867,1,,,0,83,1,0,no,0,yes,no,
bengali/listening/index.html,other,Understanding spoken Bengali | EkGuru,https://ekguru.shop/bengali/listening/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,876,1,,,0,83,1,0,no,0,yes,no,
bengali/mistakes/index.html,other,Mistakes every learner makes in Bengali | EkGuru,https://ekguru.shop/bengali/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,926,1,,,0,83,1,0,no,0,yes,no,
bengali/name-topic/index.html,other,Write your name in Bengali | EkGuru,https://ekguru.shop/bengali/name-topic/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,901,1,,,0,83,1,0,no,0,yes,no,
bengali/numbers/index.html,other,Bengali numbers 1–100 | EkGuru,https://ekguru.shop/bengali/numbers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,945,1,,,0,84,1,0,no,0,yes,no,
bengali/phrases-food/index.html,other,Bengali food phrases | EkGuru,https://ekguru.shop/bengali/phrases-food/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,857,1,,,0,83,1,0,no,0,yes,no,
bengali/phrases-travel/index.html,other,Travel phrases in Bengali | EkGuru,https://ekguru.shop/bengali/phrases-travel/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,885,1,,,0,83,1,0,no,0,yes,no,
bengali/pronunciation/index.html,other,Bengali pronunciation | EkGuru,https://ekguru.shop/bengali/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,880,1,,,0,83,1,0,no,0,yes,no,
bengali/reading/index.html,other,Reading Bengali | EkGuru,https://ekguru.shop/bengali/reading/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,842,1,,,0,83,1,0,no,0,yes,no,
bengali/relationships/index.html,other,Talking about relationships in Bengali | EkGuru,https://ekguru.shop/bengali/relationships/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,828,1,,,0,83,1,0,no,0,yes,no,
bengali/sentence-structure/index.html,other,Bengali sentence structure | EkGuru,https://ekguru.shop/bengali/sentence-structure/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,887,1,,,0,83,1,0,no,0,yes,no,
bengali/shopping/index.html,other,Shopping and bargaining in Bengali | EkGuru,https://ekguru.shop/bengali/shopping/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,894,1,,,0,83,1,0,no,0,yes,no,
bengali/slang/index.html,other,Bengali slang | EkGuru,https://ekguru.shop/bengali/slang/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,855,1,,,0,83,1,0,no,0,yes,no,
bengali/speaking/index.html,other,Speaking practice in Bengali | EkGuru,https://ekguru.shop/bengali/speaking/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,955,1,,,0,83,1,0,no,0,yes,no,
bengali/time-date/index.html,other,Time and dates in Bengali | EkGuru,https://ekguru.shop/bengali/time-date/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,854,1,,,0,83,1,0,no,0,yes,no,
bengali/verbs/index.html,other,Bengali verbs | EkGuru,https://ekguru.shop/bengali/verbs/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,875,1,,,0,83,1,0,no,0,yes,no,
bengali/vocabulary/index.html,other,Core Bengali vocabulary | EkGuru,https://ekguru.shop/bengali/vocabulary/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,825,1,,,0,83,1,0,no,0,yes,no,
bengali/writing/index.html,other,Writing Bengali | EkGuru,https://ekguru.shop/bengali/writing/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,881,1,,,0,83,1,0,no,0,yes,no,
bn/hindi/index.html,other,হিন্দি শেখা — সম্পূর্ণ নির্দেশিকা | EkGuru,https://ekguru.shop/bn/hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,941,1,,,0,59,13,0,no,0,yes,yes,
contact/index.html,form,Contact EkGuru — Talk to a Real Person | EkGuru,https://ekguru.shop/contact/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,TRANSACTIONAL,531,1,,,0,40,1,1,no,0,yes,yes,
cookie-policy/index.html,legal,Cookie Policy — Every Cookie and Every Storage Key | EkGuru,https://ekguru.shop/cookie-policy/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,UTILITY,638,1,,,0,39,2,0,no,0,yes,yes,
copyright/index.html,legal,Copyright & Content Use — EkGuru,https://ekguru.shop/copyright/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,UTILITY,515,1,,,0,39,2,0,no,0,yes,yes,
courses/by-country/index.html,other,"Language Courses by Country — Every Language, Ever | EkGuru",https://ekguru.shop/courses/by-country/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,449,1,,,0,72,1,0,no,0,yes,yes,
courses/index.html,course-catalogue,Free published language courses | EkGuru,https://ekguru.shop/courses/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,777,1,,,0,59,1,0,no,0,yes,no,
daily-hindi/day-1/index.html,learning-content,"Day 1: Namaste, and the sound of Hindi — Daily Hindi | EkGuru",https://ekguru.shop/daily-hindi/day-1/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,639,1,,,0,53,1,0,no,0,yes,yes,
daily-hindi/day-10/index.html,learning-content,Day 10: Vowels and matras — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-10/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,675,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-11/index.html,learning-content,Day 11: I don't understand — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-11/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,614,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-12/index.html,learning-content,Day 12: Reading your first words — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-12/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,657,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-13/index.html,learning-content,"Day 13: Numbers 11 to 20, and prices — Daily Hindi | EkGuru",https://ekguru.shop/daily-hindi/day-13/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,649,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-14/index.html,learning-content,"Day 14: This, that, here, there — Daily Hindi | EkGuru",https://ekguru.shop/daily-hindi/day-14/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,603,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-15/index.html,learning-content,Day 15: Asking how much — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-15/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,629,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-16/index.html,learning-content,Day 16: Gender — the thing English did not prepare… | EkGuru,https://ekguru.shop/daily-hindi/day-16/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,628,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-17/index.html,learning-content,Day 17: Your first verbs — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-17/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,568,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-18/index.html,learning-content,"Day 18: The present tense, and your own gender… | EkGuru",https://ekguru.shop/daily-hindi/day-18/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,613,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-19/index.html,learning-content,Day 19: Directions — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-19/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,614,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-2/index.html,learning-content,"Day 2: Your name, and theirs — Daily Hindi | EkGuru",https://ekguru.shop/daily-hindi/day-2/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,624,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-20/index.html,learning-content,Day 20: Ordering food — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-20/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,642,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-21/index.html,learning-content,"Day 21: The past tense, part one — Daily Hindi | EkGuru",https://ekguru.shop/daily-hindi/day-21/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,600,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-22/index.html,learning-content,Day 22: ने — the hardest thing in Hindi — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-22/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,637,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-23/index.html,learning-content,Day 23: The future — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-23/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,566,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-24/index.html,learning-content,Day 24: Days and time — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-24/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,640,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-25/index.html,learning-content,Day 25: Family words — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-25/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,619,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-26/index.html,learning-content,Day 26: Likes and wants — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-26/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,640,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-27/index.html,learning-content,Day 27: Small talk that is not a phrasebook — Daily… | EkGuru,https://ekguru.shop/daily-hindi/day-27/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,649,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-28/index.html,learning-content,Day 28: Listening at real speed — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-28/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,604,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-29/index.html,learning-content,Day 29: Writing your own sentences — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-29/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,594,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-3/index.html,learning-content,Day 3: Numbers 1 to 10 — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-3/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,662,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-30/index.html,learning-content,Day 30: What comes after thirty days — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-30/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,677,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-4/index.html,learning-content,"Day 4: Thank you, sorry, please — Daily Hindi | EkGuru",https://ekguru.shop/daily-hindi/day-4/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,586,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-5/index.html,learning-content,Day 5: How are you — and the आप problem — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-5/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,610,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-6/index.html,learning-content,Day 6: The alphabet — the back of the mouth — Daily… | EkGuru,https://ekguru.shop/daily-hindi/day-6/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,684,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-7/index.html,learning-content,Day 7: The alphabet — palate and retroflex — Daily… | EkGuru,https://ekguru.shop/daily-hindi/day-7/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,740,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-8/index.html,learning-content,Day 8: Where are you from — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-8/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,615,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/day-9/index.html,learning-content,Day 9: The alphabet — teeth and lips — Daily Hindi | EkGuru,https://ekguru.shop/daily-hindi/day-9/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,751,1,,,0,54,1,0,no,0,yes,yes,
daily-hindi/index.html,learning-content,Daily Hindi — Free 30-Day Beginner Course | EkGuru,https://ekguru.shop/daily-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,899,1,,,0,92,1,0,no,0,yes,yes,
de/find-tutors.html,other,Hindi-Lehrer online finden | EkGuru,https://ekguru.shop/de/find-tutors.html,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,467,1,,,0,39,16,0,no,0,yes,yes,
de/hindi/index.html,other,Hindi lernen online — der komplette Leitfaden | EkGuru,https://ekguru.shop/de/hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,891,1,,,0,60,13,0,no,0,yes,yes,
de/index.html,other,Hindi online lernen mit Privatlehrer | EkGuru,https://ekguru.shop/de/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,516,1,,,0,65,16,0,no,0,yes,yes,
de/join.html,other,Hindi-Lehrer werden — Unterrichte auf EkGuru,https://ekguru.shop/de/join.html,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,468,1,,,0,32,16,0,no,0,yes,yes,
disclaimer/index.html,legal,"Disclaimer — Accuracy, Prices and Advertising on… | EkGuru",https://ekguru.shop/disclaimer/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,UTILITY,541,1,,,0,41,2,0,no,0,yes,yes,
es/find-tutors.html,other,Encuentra un profesor de hindi online | EkGuru,https://ekguru.shop/es/find-tutors.html,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,548,1,,,0,39,16,0,no,0,yes,yes,
es/hindi/index.html,other,Aprender hindi online — guía completa | EkGuru,https://ekguru.shop/es/hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,1021,1,,,0,60,13,0,no,0,yes,yes,
es/index.html,other,Aprende hindi online con un profesor particular | EkGuru,https://ekguru.shop/es/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,598,1,,,0,65,16,0,no,0,yes,yes,
es/join.html,other,Sé profesor de hindi — Enseña en EkGuru,https://ekguru.shop/es/join.html,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,542,1,,,0,32,16,0,no,0,yes,yes,
faq/index.html,other,Hindi Learning FAQ — Real Answers to Real Questions | EkGuru,https://ekguru.shop/faq/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,964,1,,,0,68,1,0,no,0,yes,yes,
find-tutors.html,tutor,Find a Hindi Tutor Online — Tutor Profiles | EkGuru,https://ekguru.shop/find-tutors.html,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,797,1,,,0,0,9,0,no,0,yes,yes,
fr/find-tutors.html,other,Trouvez un professeur d'hindi en ligne | EkGuru,https://ekguru.shop/fr/find-tutors.html,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,534,1,,,0,39,16,0,no,0,yes,yes,
fr/hindi/index.html,other,Apprendre l'hindi en ligne — le guide complet | EkGuru,https://ekguru.shop/fr/hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,975,1,,,0,60,13,0,no,0,yes,yes,
fr/index.html,other,Cours d'hindi en ligne avec un professeur natif | EkGuru,https://ekguru.shop/fr/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,617,1,,,0,65,16,0,no,0,yes,yes,
fr/join.html,other,Devenez professeur d'hindi — Enseignez sur EkGuru,https://ekguru.shop/fr/join.html,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,561,1,,,0,32,16,0,no,0,yes,yes,
gujarati/alphabet/index.html,other,Gujarati alphabet | EkGuru,https://ekguru.shop/gujarati/alphabet/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,728,1,,,0,83,1,0,no,0,yes,no,
gujarati/beginners/index.html,other,Gujarati for absolute beginners | EkGuru,https://ekguru.shop/gujarati/beginners/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,684,1,,,0,83,1,0,no,0,yes,no,
gujarati/business/index.html,other,Gujarati for work and business | EkGuru,https://ekguru.shop/gujarati/business/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,659,1,,,0,83,1,0,no,0,yes,no,
gujarati/conversation/index.html,other,Real Gujarati conversation | EkGuru,https://ekguru.shop/gujarati/conversation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,685,1,,,0,83,1,0,no,0,yes,no,
gujarati/emergency/index.html,other,Emergency Gujarati | EkGuru,https://ekguru.shop/gujarati/emergency/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,711,1,,,0,83,1,0,no,0,yes,no,
gujarati/family/index.html,other,Family words in Gujarati | EkGuru,https://ekguru.shop/gujarati/family/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,636,1,,,0,83,1,0,no,0,yes,no,
gujarati/flashcards-topic/index.html,other,Flashcards by topic in Gujarati | EkGuru,https://ekguru.shop/gujarati/flashcards-topic/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,652,1,,,0,82,1,0,no,0,yes,no,
gujarati/for-kids/index.html,other,Gujarati for kids | EkGuru,https://ekguru.shop/gujarati/for-kids/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,646,1,,,0,83,1,0,no,0,yes,no,
gujarati/formal-informal/index.html,other,Formal and informal Gujarati | EkGuru,https://ekguru.shop/gujarati/formal-informal/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,717,1,,,0,83,1,0,no,0,yes,no,
gujarati/grammar/index.html,other,"Gujarati grammar, plainly explained | EkGuru",https://ekguru.shop/gujarati/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,702,1,,,0,83,1,0,no,0,yes,no,
gujarati/greetings/index.html,other,Saying hello the Gujarati way | EkGuru,https://ekguru.shop/gujarati/greetings/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,MEDIUM_CONTENT,726,1,,,0,82,1,0,no,0,yes,no,
